make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern,model,1,2,3,,,,
Hyundai,Tucson Hybrid SUV AWD,2023,4.7,5,5,4,FALSE,Tucson,Hybrid,SUV,AWD,,,,
Hyundai,Venue 5 HB FWD,2023,4.3,4,5,4,FALSE,Venue,5,HB,FWD,,,,
Hyundai,Venue 5 HB FWD,2024,4.3,4,5,4,FALSE,Venue,5,HB,FWD,,,,
Hyundai,Santa Fe SUV FWD,2012,3.3,4,2,4,FALSE,Santa,Fe,SUV,FWD,,,,
Hyundai,Santa Fe SUV AWD,2012,3.3,4,2,4,FALSE,Santa,Fe,SUV,AWD,,,,
Jeep,Grand Cherokee WK SUV AWD,2022,4.3,4,5,4,FALSE,Grand,Cherokee,WK,SUV,AWD,,,
Jeep,Grand Cherokee L SUV RWD,2023,4.7,5,5,4,FALSE,Grand,Cherokee,L,SUV,RWD,,,
Jeep,Grand Cherokee L SUV 4WD,2023,4.7,5,5,4,FALSE,Grand,Cherokee,L,SUV,4WD,,,
Jeep,Grand Cherokee PHEV SUV 4WD,2023,4.7,5,5,4,FALSE,Grand,Cherokee,PHEV,SUV,4WD,,,
Jeep,Grand Cherokee L SUV 2WD,2022,4.7,5,5,4,FALSE,Grand,Cherokee,L,SUV,2WD,,,
Jeep,Grand Cherokee L SUV 4WD,2022,4.7,5,5,4,FALSE,Grand,Cherokee,L,SUV,4WD,,,
Jeep,Grand Cherokee SUV 4WD Later Release,2014,4.7,5,5,4,FALSE,Grand,Cherokee,SUV,4WD,Later,Release,,
Jeep,Grand Cherokee SUV 4WD,2015,4.7,5,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 4WD,2016,4.7,5,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 4WD,2017,4.7,5,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 4WD,2020,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 4WD,2019,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 4WD,2021,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee L SUV RWD,2024,4.7,5,5,4,FALSE,Grand,Cherokee,L,SUV,RWD,,,
Jeep,Grand Cherokee L SUV 4WD,2024,4.7,5,5,4,FALSE,Grand,Cherokee,L,SUV,4WD,,,
Jeep,Grand Cherokee 4xe SUV 4WD,2024,4.7,5,5,4,FALSE,Grand,Cherokee,4xe,SUV,4WD,,,
Jeep,Grand Cherokee SUV RWD,2011,4,4,5,3,FALSE,Grand,Cherokee,SUV,RWD,,,,
Jeep,Grand Cherokee SUV 4WD,2011,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Patriot SUV 2WD,2016,3.7,3,5,3,FALSE,Patriot,SUV,2WD,,,,,
Jeep,Patriot SUV 4WD,2016,3.7,3,5,3,FALSE,Patriot,SUV,4WD,,,,,
Jeep,Cherokee SUV 4WD,2016,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Cherokee SUV 2WD,2016,4.3,4,5,4,FALSE,Cherokee,SUV,2WD,,,,,
Jeep,Cherokee SUV 4WD,2015,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Cherokee SUV 2WD,2015,4.3,4,5,4,FALSE,Cherokee,SUV,2WD,,,,,
Jeep,Patriot SUV 2WD,2013,3.7,3,5,3,FALSE,Patriot,SUV,2WD,,,,,
Jeep,Patriot SUV 4WD,2013,3.7,3,5,3,FALSE,Patriot,SUV,4WD,,,,,
Jeep,Cherokee SUV 2WD,2014,4.3,4,5,4,FALSE,Cherokee,SUV,2WD,,,,,
Jeep,Cherokee SUV 4WD,2014,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Compass SUV 2WD,2014,4,3,5,4,FALSE,Compass,SUV,2WD,,,,,
Jeep,Compass SUV 4WD,2014,4,3,5,4,FALSE,Compass,SUV,4WD,,,,,
Jeep,Patriot SUV 4WD,2014,3.7,3,5,3,FALSE,Patriot,SUV,4WD,,,,,
Jeep,Patriot SUV 2WD,2014,3.7,3,5,3,FALSE,Patriot,SUV,2WD,,,,,
Jeep,Renegade SUV 2WD,2016,4.3,4,5,4,FALSE,Renegade,SUV,2WD,,,,,
Jeep,Renegade SUV 4WD,2016,4,4,5,3,FALSE,Renegade,SUV,4WD,,,,,
Jeep,Patriot SUV FWD,2017,3.7,3,5,3,FALSE,Patriot,SUV,FWD,,,,,
Jeep,Compass SUV 4WD,2017,4,3,5,4,FALSE,Compass,SUV,4WD,,,,,
Jeep,Compass SUV FWD,2017,4,3,5,4,FALSE,Compass,SUV,FWD,,,,,
Jeep,Renegade SUV 4WD,2017,4,4,5,3,FALSE,Renegade,SUV,4WD,,,,,
Jeep,Renegade SUV 2WD,2017,4.3,4,5,4,FALSE,Renegade,SUV,2WD,,,,,
Jeep,Cherokee SUV 2WD,2017,4.3,4,5,4,FALSE,Cherokee,SUV,2WD,,,,,
Jeep,Cherokee SUV 4WD,2017,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Patriot SUV 4WD,2017,3.7,3,5,3,FALSE,Patriot,SUV,4WD,,,,,
Jeep,Compass SUV FWD,2018,4,4,5,3,FALSE,Compass,SUV,FWD,,,,,
Jeep,Compass SUV AWD,2018,4,4,5,3,FALSE,Compass,SUV,AWD,,,,,
Jeep,Renegade SUV 4WD,2018,4,4,5,3,FALSE,Renegade,SUV,4WD,,,,,
Jeep,Renegade SUV 2WD,2018,4.3,4,5,4,FALSE,Renegade,SUV,2WD,,,,,
Jeep,Cherokee SUV 2WD,2018,4.3,4,5,4,FALSE,Cherokee,SUV,2WD,,,,,
Jeep,Cherokee SUV 4WD,2018,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Cherokee SUV 2WD,2019,4.3,4,5,4,FALSE,Cherokee,SUV,2WD,,,,,
Jeep,Cherokee SUV 4WD,2019,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Cherokee SUV 4WD,2020,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Compass SUV AWD,2020,4,4,5,3,FALSE,Compass,SUV,AWD,,,,,
Jeep,Renegade SUV AWD,2020,3.7,4,4,3,FALSE,Renegade,SUV,AWD,,,,,
Jeep,Cherokee SUV FWD,2020,4.3,4,5,4,FALSE,Cherokee,SUV,FWD,,,,,
Jeep,Compass SUV FWD,2020,4,4,5,3,FALSE,Compass,SUV,FWD,,,,,
Jeep,Renegade SUV FWD,2020,4,4,4,4,FALSE,Renegade,SUV,FWD,,,,,
Jeep,Compass SUV AWD,2019,4,4,5,3,FALSE,Compass,SUV,AWD,,,,,
Jeep,Compass SUV FWD,2019,4,4,5,3,FALSE,Compass,SUV,FWD,,,,,
Jeep,Cherokee SUV FWD,2021,4.3,4,5,4,FALSE,Cherokee,SUV,FWD,,,,,
Jeep,Compass SUV FWD,2021,4,4,5,3,FALSE,Compass,SUV,FWD,,,,,
Jeep,Renegade SUV FWD,2021,4,4,4,4,FALSE,Renegade,SUV,FWD,,,,,
Jeep,Cherokee SUV 4WD,2021,4.3,4,5,4,FALSE,Cherokee,SUV,4WD,,,,,
Jeep,Compass SUV 4WD,2021,4,4,5,3,FALSE,Compass,SUV,4WD,,,,,
Jeep,Renegade SUV AWD,2021,3.7,4,4,3,FALSE,Renegade,SUV,AWD,,,,,
Jeep,Cherokee SUV FWD,2022,4.3,4,5,4,FALSE,Cherokee,SUV,FWD,,,,,
Jeep,Compass SUV FWD,2022,4,4,5,3,FALSE,Compass,SUV,FWD,,,,,
Jeep,Grand Cherokee WK SUV RWD,2022,4,4,5,3,FALSE,Grand,Cherokee,WK,SUV,RWD,,,
Jeep,Renegade SUV FWD,2022,4,4,4,4,FALSE,Renegade,SUV,FWD,,,,,
Jeep,Cherokee SUV AWD,2022,4.3,4,5,4,FALSE,Cherokee,SUV,AWD,,,,,
Jeep,Compass SUV AWD,2022,4,4,5,3,FALSE,Compass,SUV,AWD,,,,,
Jeep,Renegade SUV AWD,2022,3.7,4,4,3,FALSE,Renegade,SUV,AWD,,,,,
Jeep,Wagoneer SUV RWD,2023,4.3,5,5,3,FALSE,Wagoneer,SUV,RWD,,,,,
Jeep,Wagoneer SUV 4WD,2023,4.3,5,5,3,FALSE,Wagoneer,SUV,4WD,,,,,
Jeep,Wagoneer L SUV RWD,2023,4.3,5,5,3,FALSE,Wagoneer,L,SUV,RWD,,,,
Jeep,Wagoneer L SUV 4WD,2023,4.3,5,5,3,FALSE,Wagoneer,L,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 2WD Later Release,2014,4.3,5,5,3,FALSE,Grand,Cherokee,SUV,2WD,Later,Release,,
Jeep,Grand Cherokee SUV 2WD,2013,4,4,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 4WD,2013,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 2WD,2015,4.3,5,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 2WD Early Release,2014,4,4,5,3,FALSE,Grand,Cherokee,SUV,2WD,Early,Release,,
Jeep,Grand Cherokee SUV 4WD Early Release,2014,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,Early,Release,,
Jeep,Grand Cherokee SUV 2WD,2016,4.3,5,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 2WD,2017,4.3,5,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 4WD,2018,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Grand Cherokee SUV 2WD,2018,4,4,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 2WD,2020,4,4,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 2WD,2019,4,4,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 2WD,2021,4,4,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Wagoneer L SUV 4WD,2024,4.3,5,5,3,FALSE,Wagoneer,L,SUV,4WD,,,,
Jeep,Wagoneer SUV RWD,2024,4.3,5,5,3,FALSE,Wagoneer,SUV,RWD,,,,,
Jeep,Wagoneer SUV 4WD,2024,4.3,5,5,3,FALSE,Wagoneer,SUV,4WD,,,,,
Jeep,Wagoneer L SUV RWD,2024,4.3,5,5,3,FALSE,Wagoneer,L,SUV,RWD,,,,
Jeep,Cherokee SUV AWD,2023,4.3,4,5,4,FALSE,Cherokee,SUV,AWD,,,,,
Jeep,Renegade SUV AWD,2023,3.7,4,4,3,FALSE,Renegade,SUV,AWD,,,,,
Jeep,Grand Cherokee SUV 2WD,2012,4,4,5,3,FALSE,Grand,Cherokee,SUV,2WD,,,,
Jeep,Grand Cherokee SUV 4WD,2012,4.3,4,5,4,FALSE,Grand,Cherokee,SUV,4WD,,,,
Jeep,Liberty SUV 2WD,2012,2.7,2,2,4,TRUE,Liberty,SUV,2WD,,,,,
Jeep,Liberty SUV 4WD,2012,2.7,2,2,4,TRUE,Liberty,SUV,4WD,,,,,
Jeep,Compass SUV 2WD,2013,3.7,3,4,4,FALSE,Compass,SUV,2WD,,,,,
Jeep,Compass SUV 4WD,2013,3.7,3,4,4,FALSE,Compass,SUV,4WD,,,,,
Kia,Optima 4 DR FWD,2011,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Optima 4 DR FWD,2012,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Optima Hybrid 4 DR FWD,2012,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Sportage SUV AWD,2012,4.7,5,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Optima 4 DR FWD,2013,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Optima Hybrid 4 DR FWD,2013,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Sportage SUV AWD,2013,4.7,5,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Optima Hybrid 4 DR FWD,2015,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Sportage SUV AWD,2016,4.7,5,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Optima 4 DR FWD,2015,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Sportage SUV AWD,2015,4.7,5,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Forte 4 DR FWD,2016,4.3,4,5,4,FALSE,Forte,4,DR,FWD,,,,
Kia,Forte 4 DR FWD,2015,4.3,4,5,4,FALSE,Forte,4,DR,FWD,,,,
Kia,Sorento SUV FWD,2016,4.7,5,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2016,4.7,5,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Sedona VAN FWD,2015,4.7,5,5,4,FALSE,Sedona,VAN,FWD,,,,,
Kia,Soul SUV FWD,2016,4.7,5,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Optima Hybrid 4 DR FWD,2016,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Sorento SUV FWD,2015,4.7,5,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2015,4.7,5,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Sedona VAN FWD,2016,4.7,5,5,4,FALSE,Sedona,VAN,FWD,,,,,
Kia,Soul SUV FWD,2014,4.7,5,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Sorento SUV FWD,2014,4.7,5,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2014,4.7,5,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Soul SUV FWD,2015,4.7,5,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Sedona VAN FWD,2014,4.7,5,5,4,FALSE,Sedona,VAN,FWD,,,,,
Kia,Sportage SUV AWD,2014,4.7,5,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Optima Hybrid 4 DR FWD,2014,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Optima 4 DR FWD,2014,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Optima 4 DR FWD,2016,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Sportage SUV AWD,2017,4.3,4,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Sportage SUV FWD,2017,4.3,4,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Forte 4 DR FWD,2017,4.3,4,5,4,FALSE,Forte,4,DR,FWD,,,,
Kia,Sorento SUV FWD,2017,4.7,5,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2017,4.7,5,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Sedona VAN FWD,2017,4.7,5,5,4,FALSE,Sedona,VAN,FWD,,,,,
Kia,Optima Hybrid 4 DR FWD,2017,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Soul SUV FWD,2017,4.7,5,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Optima 4 DR FWD,2017,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Sportage SUV FWD,2018,4.3,4,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Sportage SUV AWD,2018,4.3,4,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Sorento SUV FWD,2018,4.7,5,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2018,4.7,5,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Sedona VAN FWD,2018,4.7,5,5,4,FALSE,Sedona,VAN,FWD,,,,,
Kia,Soul SUV FWD,2018,4.7,5,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Optima 4 DR FWD,2018,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Forte 4 DR FWD,2018,4.3,4,5,4,FALSE,Forte,4,DR,FWD,,,,
Kia,Optima Hybrid 4 DR FWD,2018,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Optima Hybrid 4 DR FWD,2019,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Optima 4 DR FWD,2019,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Sportage SUV AWD,2019,4.3,4,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Sportage SUV FWD,2019,4.3,4,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Soul SUV FWD,2019,4.7,5,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2019,4.7,5,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Sorento SUV FWD,2019,4.7,5,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sedona VAN FWD,2019,4.7,5,5,4,FALSE,Sedona,VAN,FWD,,,,,
Kia,Sportage SUV AWD,2020,4.3,4,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Sportage SUV FWD,2020,4.3,4,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Optima Hybrid 4 DR FWD,2020,5,5,5,5,FALSE,Optima,Hybrid,4,DR,FWD,,,
Kia,Sorento SUV FWD,2020,4.7,5,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Optima 4 DR FWD,2020,5,5,5,5,FALSE,Optima,4,DR,FWD,,,,
Kia,Sedona VAN FWD,2020,4.7,5,5,4,FALSE,Sedona,VAN,FWD,,,,,
Kia,Stinger 4 DR RWD,2020,4.7,4,5,5,FALSE,Stinger,4,DR,RWD,,,,
Kia,Sorento SUV AWD,2020,4.7,5,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Stinger 4 DR AWD,2020,4.7,4,5,5,FALSE,Stinger,4,DR,AWD,,,,
Kia,TELLURIDE SUV AWD,2020,4.3,4,5,4,FALSE,TELLURIDE,SUV,AWD,,,,,
Kia,Telluride SUV AWD,2021,4.3,4,5,4,FALSE,Telluride,SUV,AWD,,,,,
Kia,Stinger 4 DR AWD,2021,4.7,4,5,5,FALSE,Stinger,4,DR,AWD,,,,
Kia,Telluride SUV FWD,2021,4.3,4,5,4,FALSE,Telluride,SUV,FWD,,,,,
Kia,K5 4 DR FWD,2021,4.3,4,5,4,FALSE,K5,4,DR,FWD,,,,
Kia,Stinger 4 DR RWD,2021,4.7,4,5,5,FALSE,Stinger,4,DR,RWD,,,,
Kia,Sedona MV FWD,2021,4.7,5,5,4,FALSE,Sedona,MV,FWD,,,,,
Kia,TELLURIDE SUV FWD,2020,4.3,4,5,4,FALSE,TELLURIDE,SUV,FWD,,,,,
Kia,Niro Electric SUV FWD,2022,4.7,4,5,5,FALSE,Niro,Electric,SUV,FWD,,,,
Kia,Sportage SUV FWD,2022,4.3,4,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Sportage SUV AWD,2022,4.3,4,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Sportage SUV FWD,2021,4.3,4,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Sportage SUV AWD,2021,4.3,4,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Stinger 4 DR RWD,2022,4.7,4,5,5,FALSE,Stinger,4,DR,RWD,,,,
Kia,K5 4 DR FWD,2022,4.3,4,5,4,FALSE,K5,4,DR,FWD,,,,
Kia,Telluride SUV FWD,2022,4.3,4,5,4,FALSE,Telluride,SUV,FWD,,,,,
Kia,Stinger 4 DR AWD,2022,4.7,4,5,5,FALSE,Stinger,4,DR,AWD,,,,
Kia,Telluride SUV AWD,2022,4.3,4,5,4,FALSE,Telluride,SUV,AWD,,,,,
Kia,Sportage SUV AWD,2023,4.7,5,5,4,FALSE,Sportage,SUV,AWD,,,,,
Kia,Stinger 4 DR RWD,2023,4.7,4,5,5,FALSE,Stinger,4,DR,RWD,,,,
Kia,Stinger 4 DR AWD,2023,4.7,4,5,5,FALSE,Stinger,4,DR,AWD,,,,
Kia,K5 4 DR FWD,2023,4.3,4,5,4,FALSE,K5,4,DR,FWD,,,,
Kia,Telluride SUV FWD,2023,4.3,4,5,4,FALSE,Telluride,SUV,FWD,,,,,
Kia,Telluride SUV AWD,2023,4.3,4,5,4,FALSE,Telluride,SUV,AWD,,,,,
Kia,Niro SUV FWD,2023,4.3,4,5,4,FALSE,Niro,SUV,FWD,,,,,
Kia,EV6 SUV RWD,2023,5,5,5,5,FALSE,EV6,SUV,RWD,,,,,
Kia,EV6 SUV AWD,2023,5,5,5,5,FALSE,EV6,SUV,AWD,,,,,
Kia,Sportage HEV SUV AWD,2023,4.7,5,5,4,FALSE,Sportage,HEV,SUV,AWD,,,,
Kia,Telluride SUV FWD,2024,4.3,4,5,4,FALSE,Telluride,SUV,FWD,,,,,
Kia,K5 4 DR FWD,2024,4.3,4,5,4,FALSE,K5,4,DR,FWD,,,,
Kia,Niro SUV FWD,2024,4.3,4,5,4,FALSE,Niro,SUV,FWD,,,,,
Kia,EV6 SUV RWD,2024,5,5,5,5,FALSE,EV6,SUV,RWD,,,,,
Kia,EV6 SUV AWD,2024,5,5,5,5,FALSE,EV6,SUV,AWD,,,,,
Kia,Telluride SUV AWD,2024,4.3,4,5,4,FALSE,Telluride,SUV,AWD,,,,,
Kia,K5 4 DR AWD,2023,4.3,4,5,4,FALSE,K5,4,DR,AWD,,,,
Kia,K5 4 DR AWD,2024,4.3,4,5,4,FALSE,K5,4,DR,AWD,,,,
Kia,Forte SW FWD,2011,4,4,4,4,TRUE,Forte,SW,FWD,,,,,
Kia,Forte 4 DR FWD,2011,4,4,4,4,TRUE,Forte,4,DR,FWD,,,,
Kia,Sorento SUV FWD,2011,4,4,4,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Soul SUV FWD,2011,4.3,4,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Sorento SUV 4WD,2011,4,4,4,4,FALSE,Sorento,SUV,4WD,,,,,
Kia,Rio 4 DR FWD,2012,4.3,4,4,5,TRUE,Rio,4,DR,FWD,,,,
Kia,Rio 5 HB FWD,2012,4.3,4,4,5,TRUE,Rio,5,HB,FWD,,,,
Kia,Forte 4 DR FWD,2012,4,4,4,4,TRUE,Forte,4,DR,FWD,,,,
Kia,Forte 5 HB FWD,2012,4,4,4,4,TRUE,Forte,5,HB,FWD,,,,
Kia,Soul SUV FWD,2012,4.3,4,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Sportage SUV FWD,2012,4.7,5,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Sorento SUV FWD,2012,4.3,4,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2012,4.3,4,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Forte 4 DR FWD,2013,4,4,4,4,TRUE,Forte,4,DR,FWD,,,,
Kia,Sportage SUV FWD,2013,4.7,5,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Soul SUV FWD,2013,4.3,4,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Rio 5 HB FWD,2013,4.3,4,4,5,TRUE,Rio,5,HB,FWD,,,,
Kia,Sorento SUV FWD,2013,4.3,4,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2013,4.3,4,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Rio 5 HB FWD,2015,4.3,4,4,5,TRUE,Rio,5,HB,FWD,,,,
Kia,Rio 4 DR FWD,2015,4.3,4,4,5,TRUE,Rio,4,DR,FWD,,,,
Kia,Rio 5 HB FWD,2016,4.3,4,4,5,TRUE,Rio,5,HB,FWD,,,,
Kia,Sportage SUV FWD,2016,4.7,5,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Rio 4 DR FWD,2016,4.3,4,4,5,TRUE,Rio,4,DR,FWD,,,,
Kia,Sportage SUV FWD,2015,4.7,5,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Forte 5 5 HB FWD,2013,4,4,4,4,TRUE,Forte,5,5,HB,FWD,,,
Kia,Rio 4 DR FWD,2013,4.3,4,4,5,TRUE,Rio,4,DR,FWD,,,,
Kia,Forte 4 DR FWD,2014,4,3,5,4,FALSE,Forte,4,DR,FWD,,,,
Kia,Forte 5 HB FWD,2014,4,3,5,4,FALSE,Forte,5,HB,FWD,,,,
Kia,Sportage SUV FWD,2014,4.7,5,5,4,FALSE,Sportage,SUV,FWD,,,,,
Kia,Rio 4 DR FWD,2014,4.3,4,4,5,TRUE,Rio,4,DR,FWD,,,,
Kia,Rio 5 HB FWD,2014,4.3,4,4,5,TRUE,Rio,5,HB,FWD,,,,
Kia,Rio 4 DR FWD,2017,4.3,4,4,5,TRUE,Rio,4,DR,FWD,,,,
Kia,Rio 5 HB FWD,2017,4.3,4,4,5,TRUE,Rio,5,HB,FWD,,,,
Kia,Niro Hybrid SUV FWD,2019,4.3,4,4,5,TRUE,Niro,Hybrid,SUV,FWD,,,,
Kia,Forte 4 DR FWD,2019,4.3,4,4,5,TRUE,Forte,4,DR,FWD,,,,
Kia,Niro Hybrid SUV FWD,2020,4.3,4,4,5,TRUE,Niro,Hybrid,SUV,FWD,,,,
Kia,SELTOS SUV AWD,2021,4.3,4,5,4,FALSE,SELTOS,SUV,AWD,,,,,
Kia,Soul SUV FWD,2021,4.3,4,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,SELTOS SUV FWD,2021,4.3,4,5,4,FALSE,SELTOS,SUV,FWD,,,,,
Kia,Soul SUV FWD,2020,4.3,4,5,4,FALSE,Soul,SUV,FWD,,,,,
Kia,Forte 4 DR FWD,2020,4.3,4,4,5,TRUE,Forte,4,DR,FWD,,,,
Kia,Sorento SUV FWD Later Release,2021,4.3,4,5,4,FALSE,Sorento,SUV,FWD,Later,Release,,,
Kia,Sorento SUV AWD Later Release,2021,4.3,4,5,4,FALSE,Sorento,SUV,AWD,Later,Release,,,
Kia,Niro Hybrid SUV FWD,2022,4.3,4,4,5,TRUE,Niro,Hybrid,SUV,FWD,,,,
Kia,Sorento SUV FWD,2022,4.3,4,5,4,FALSE,Sorento,SUV,FWD,,,,,
Kia,Sorento SUV AWD,2022,4.3,4,5,4,FALSE,Sorento,SUV,AWD,,,,,
Kia,Forte 4 DR FWD,2021,4.3,4,4,5,TRUE,Forte,4,DR,FWD,,,,
Kia,Sorento SUV FWD Early Release,2021,4.3,4,5,4,FALSE,Sorento,SUV,FWD,Early,Release,,,
Kia,Sorento Hybrid SUV FWD Early Release,2021,4.3,4,5,4,FALSE,Sorento,Hybrid,SUV,FWD,Early,Release,,
Kia,Sorento SUV AWD Early Release,2021,4.3,4,5,4,FALSE,Sorento,SUV,AWD,Early,Release,,,
Kia,Sorento Hybrid SUV FWD Later Release,2021,4.3,4,5,4,FALSE,Sorento,Hybrid,SUV,FWD,Later,Release,,
Kia,Sorento Hybrid SUV AWD,2022,4.3,4,5,4,FALSE,Sorento,Hybrid,SUV,AWD,,,,
Kia,Sorento Hybrid SUV FWD,2022,4.3,4,5,4,FALSE,Sorento,Hybrid,SUV,FWD,,,,
